Ticker,Date,RSI,SMA25_Dev,SMA200_Dev,BB_pct_b,MACD_Hist,MACD_Slope,ATR_Pct
1802.T,2026-02-16,67.55276429184678,7.091288976311397,51.50773199075952,0.6861199714590444,36.25898891502868,-33.38878000608821,3.7881216871494097
1802.T,2026-02-17,66.35366259910394,6.043691199916892,50.396521214321986,0.6567159061480621,17.38533623718658,-41.95941313782154,3.881131191863413
1802.T,2026-02-18,69.42016432736578,6.210793178821563,50.83319362693188,0.6618621901721188,4.68651937445145,-31.57246954057723,3.8737902470436634
1803.T,2024-10-31,61.93049264878013,3.18880582426361,,0.9977458019482988,3.073062156998417,2.822099903738837,1.9953645586935167
1803.T,2024-11-01,56.5984539459154,1.7570985510561798,,0.7532886205959244,2.9223423057008624,1.198840464267055,2.0905402209832697
1803.T,2024-11-05,47.90872500989931,1.0657269936035212,,0.6242753329292237,2.2300328675717167,-0.8430292894267004,2.0335462258041117
1803.T,2024-11-06,45.158951778965694,0.29242875924318024,,0.492916531676236,1.20501351709109,-1.7173287886097723,2.0097640868012987
1803.T,2025-07-18,63.25456312584778,3.3348253678687128,25.48275098405054,0.9929494883179059,3.8717489556940166,3.07270332960778,2.001204239233988
1803.T,2025-08-08,70.78085226422715,9.15034892342794,32.72884402042794,1.0704521829094882,13.574070076088766,5.41942908119746,3.2830169350247593
1803.T,2025-10-16,35.713259451307536,-3.510584381060402,26.705281049930775,0.1926162224638205,-15.66262732228763,2.1277750086811587,2.760567872630826
1803.T,2025-10-17,29.39392329863705,-4.639649352795125,24.547602749117562,0.09429980807794758,-16.034257705737637,0.8470198250485659,2.8429010352640165
1803.T,2025-11-18,81.39155789620716,12.665612691329653,45.501581880063426,0.8215232845426171,33.64987919042957,-8.899695936862202,3.9517740997980457
1803.T,2026-01-07,53.193950884953715,1.491516443972606,44.8438906784819,0.8351565025124035,-6.430227717343428,6.127544782842143,2.4515964480794508
1803.T,2026-01-08,62.3809563942488,2.728267244984106,46.03810233209345,0.998492706610378,-4.244310604918525,2.666213855904857,2.554159711148685
1803.T,2026-01-09,64.65325532886712,3.7968526828329976,47.17069843489895,1.0721033453561144,-1.1569708827122014,5.273256834631226,2.469971951361103
1803.T,2026-02-05,64.89048185227333,13.026174614752344,55.73494680181296,1.2894448556499232,23.64861000887535,29.83950467875847,3.433977989866265
1803.T,2026-02-16,71.30942123883796,8.736762493780702,53.62342412758889,0.7030305324867121,39.93447871356395,-33.17780756886299,4.558562884545241
1803.T,2026-02-17,71.88393570844595,9.753315472934776,55.36491946195798,0.7248663654795496,27.864500127482245,-31.262089320476974,4.5617333040169825
1803.T,2026-02-18,76.01047831367714,13.451700686574878,61.07004284444473,0.8050814480874043,26.1587427408613,-13.775735972702648,4.580905124214304
1808.T,2025-10-16,48.619142801617386,-1.1357669109652282,16.15734032047746,0.3026490572528297,-8.295953589607699,-0.7409426775514376,1.958243759630996
1808.T,2025-11-18,75.51997821681785,9.548277792526717,29.70359779792076,0.8616415967911901,33.15986506491373,-6.613820943811703,2.3003276760781577
1808.T,2026-02-16,48.89707316897869,-2.14297669011405,25.814575684205092,0.32859283322868754,-3.4017825172616583,-27.133881633494838,2.9301163417421927
1808.T,2026-02-17,50.76741186118264,-0.9096795741918,27.16400758815205,0.4325539552680283,-10.16059103123284,-21.208459026897046,2.93623824366316
1812.T,2025-04-15,45.27533777548307,0.3376659530307792,,0.4848608142023328,-5.14356938904952,13.077033631291542,3.932338217205618
1812.T,2025-06-16,55.49914270391734,1.6185516295207973,,0.7253958978010476,-10.568417164644927,-2.708091468621845,2.0681840826727584
1812.T,2025-10-10,52.71119950478819,0.807740963852166,28.91133066106029,0.5941907642033537,13.814935198328627,-0.48590929130025984,2.7123812266340934
1812.T,2025-10-14,58.51694094994419,0.47087168838131804,28.12543201824215,0.5684800756207403,6.8238545964386645,-14.690070068871883,2.728412634068217
1812.T,2025-10-15,60.140083668742264,2.9273011278520964,31.037208247855208,0.7813035096483831,8.738016693175453,-5.0769185051531736,2.74727534697339
1812.T,2025-10-16,64.41035363755556,5.382148187718474,33.99349830641497,0.9442327292251431,16.302139324851453,9.478284728412788,2.7827402085618766
1812.T,2025-10-17,60.881059039205844,4.671444540996248,32.925792780539744,0.8591011950859541,18.171704619785707,9.433687926610254,2.7499780563150074
1812.T,2026-01-07,58.88887504418306,3.9743888174995425,43.67749208209458,0.9247419858586436,2.551830759197699,18.308836833350753,2.3628823972207473
1812.T,2026-01-08,67.0520213736064,4.715536775104312,44.54546021839364,0.9761289681374047,6.585431591186577,6.426342981836683,2.2907088333343926
